,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
1990,1119092,"learn guitar the right way! complete 'kickstarter course""",https://www.udemy.com/learn-guitar-the-right-way/,True,150,2102,33,99,beginner level,9.0,2017-02-25 00:22:55+00:00,musical instruments
1991,902474,caged pentatonic system for guitar - level 1,https://www.udemy.com/caged-system-guitar-level-1/,True,45,1329,52,35,all levels,1.5,2016-07-28 03:33:36+00:00,musical instruments
1992,920194,caged pentatonic system for guitar - level 2,https://www.udemy.com/caged-system-guitar-level-2/,True,45,1220,13,26,all levels,1.5,2016-08-26 16:15:07+00:00,musical instruments
1993,666322,learn to play piano from a concert pianist - for beginners,https://www.udemy.com/learn-to-play-piano-from-a-concert-pianist-for-beginners/,True,200,3206,18,17,beginner level,1.0,2015-11-22 18:38:28+00:00,musical instruments
1994,1193886,#12 hand coordination: let your hands dance with ballad 9,https://www.udemy.com/12-hand-coordination-let-your-hands-dance-with-ballad-9/,True,75,482,1,47,intermediate level,1.5,2017-04-26 18:34:57+00:00,musical instruments
1995,647338,how to make money with a cover band,https://www.udemy.com/coverband/,True,50,2498,12,25,all levels,3.5,2017-03-30 22:39:31+00:00,musical instruments
1996,1194244,how to play guitar - for absolute beginners,https://www.udemy.com/how-to-play-guitar-for-absolute-beginners/,True,35,478,3,18,beginner level,1.0,2017-05-01 21:48:41+00:00,musical instruments
1997,658816,learn how to improvise on guitar in 30 days,https://www.udemy.com/learn-how-to-improvise-on-guitar/,True,200,1788,89,33,beginner level,6.0,2016-10-25 20:21:51+00:00,musical instruments
1998,1009802,play piano 8 - play over the rainbow by ear & free improvise,https://www.udemy.com/play-piano-8-play-over-the-rainbow-by-ear-free-improvise/,True,50,1249,6,69,all levels,1.5,2016-11-14 19:17:21+00:00,musical instruments
1999,353224,the best beginner guitar course ever,https://www.udemy.com/the-best-beginner-guitar-course-ever/,True,50,1976,252,16,beginner level,1.0,2014-11-25 16:20:58+00:00,musical instruments
2000,938260,piano for singer/songwriters 2: pop/rock rhythm immersion,https://www.udemy.com/piano-singersongwriter-rhythm/,True,100,567,37,24,all levels,1.5,2016-08-29 19:12:11+00:00,musical instruments
2001,907966,guitar: learn 10 ccr guitar chord progressions,https://www.udemy.com/classic-ccr-style/,True,50,2045,8,24,beginner level,2.0,2016-08-25 19:22:05+00:00,musical instruments
2002,997470,"play piano 2:  play 'love me tender by ear with 2-5 chords""",https://www.udemy.com/play-piano-2-improvise-play-standards-by-ear-aura-lee/,True,50,1204,8,56,all levels,1.5,2016-10-30 16:24:37+00:00,musical instruments
2003,993134,learn piano #10 tritone chord substitution with jazzy sounds,https://www.udemy.com/learn-piano-10-tritone-chord-substitution-with-jazzy-sounds/,True,60,1227,2,26,all levels,0.6333333333333333,2016-10-25 18:48:51+00:00,musical instruments
2004,41884,getting started with playing guitar,https://www.udemy.com/getting-started-with-playing-guitar/,False,0,47652,1141,26,beginner level,4.0,2013-05-29 15:28:07+00:00,musical instruments
2005,888698,piano playing: reading and playing classical tunes vol.ii,https://www.udemy.com/piano-playing-reading-and-playing-classical-tunes-volii/,True,40,1638,3,17,beginner level,1.5,2016-06-28 15:36:21+00:00,musical instruments
2006,1119610,harmonica jamz: the only course on jammin' with friends,https://www.udemy.com/harmonicajamz/,True,60,568,8,65,beginner level,5.0,2017-03-21 22:54:24+00:00,musical instruments
2007,476324,guitar - learn 10 legendary chord progressions for guitar,https://www.udemy.com/10-beginner-chord-progressions-/,True,55,3013,15,28,beginner level,1.5,2015-06-14 19:04:21+00:00,musical instruments
2008,476988,guitar - blues guitar for beginners,https://www.udemy.com/beginner-blues-guitar/,True,45,2795,26,25,beginner level,1.0,2015-05-22 20:01:12+00:00,musical instruments
2009,1159988,electric guitar for beginners - rockstarter level 1,https://www.udemy.com/electric-guitar-for-beginners-rockstarter-level-1/,True,40,491,5,29,beginner level,2.5,2017-03-30 16:37:29+00:00,musical instruments
2010,1034080,the circle of fifths for guitarists,https://www.udemy.com/the-circle-of-fifths-for-guitar/,True,50,1018,2,5,intermediate level,1.5,2016-12-15 21:57:42+00:00,musical instruments
2011,659918,piano runs & fills #2: play rolling cascading runs for intro,https://www.udemy.com/piano-runs-fills-2-play-rolling-cascading-runs-for-intro/,True,70,2164,10,30,all levels,1.0,2015-11-04 21:02:58+00:00,musical instruments
2012,422546,piano - circle of 5ths to play a song in 12 keys in 12 days,https://www.udemy.com/use-circle-of-5ths-to-play-a-song-in-12-keys-in-12-days/,True,95,2415,16,115,all levels,2.5,2015-02-17 18:46:37+00:00,musical instruments
2013,1116196,essential theory and technique for guitar,https://www.udemy.com/essential-theory-and-technique-for-guitar/,False,0,2285,34,22,beginner level,2.0,2017-02-25 00:24:16+00:00,musical instruments
2014,660460,piano for complete beginners: learn your first song today!,https://www.udemy.com/playing-piano-for-complete-beginners/,True,40,1268,10,30,beginner level,1.0,2015-11-10 20:37:08+00:00,musical instruments
2015,1123250,master class piano techniques: tips to ez coordinate 2 hands,https://www.udemy.com/master-class-piano-techniques-tips-to-ez-coordinate-2-hands/,True,95,2026,3,62,intermediate level,2.5,2017-03-09 16:25:04+00:00,musical instruments
2016,1003568,master class # 11:  play piano techniques learn piano 1 to10,https://www.udemy.com/learn-piano-11-play-piano-techniques-master-class-1-to10/,True,95,2164,10,113,all levels,2.0,2016-11-07 14:54:19+00:00,musical instruments
2017,1240148,learn all piano chords in all piano scales with logic,https://www.udemy.com/how-to-find-scales-and-major-minor-chords-on-piano/,True,45,969,2,17,beginner level,1.0,2017-06-04 18:56:32+00:00,musical instruments
2018,1111630,learn to play the piano or keyboard from scratch,https://www.udemy.com/learn-to-play-the-piano-from-scratch/,True,145,1987,11,161,beginner level,14.0,2017-05-31 18:38:06+00:00,musical instruments
2019,830568,5 exotic guitar scales and how to use them effectively,https://www.udemy.com/5-exotic-guitar-scales-and-how-to-use-them-effectively/,True,50,1319,101,21,intermediate level,1.0,2016-08-09 17:21:24+00:00,musical instruments
2020,566678,learn 4 chords and play thousands of songs!,https://www.udemy.com/learn-4-chords-and-play-thousands-of-songs/,True,20,4560,177,22,beginner level,1.5,2015-08-17 19:01:04+00:00,musical instruments
2021,1170074,#10 hand coordination - transfer chord ballad 9 - c & bb key,https://www.udemy.com/10-hand-coordination-transfer-chord-ballad-9-he-is-lord/,True,75,1593,1,41,intermediate level,1.0,2017-04-12 19:06:34+00:00,musical instruments
2022,517148,acoustic fingerstyle guitar course: beginner to advanced,https://www.udemy.com/acoustic-fingerstyle-guitar/,True,200,6565,55,56,all levels,4.0,2015-08-04 17:40:13+00:00,musical instruments
2023,206088,guitar chord mastery!turn your brain into a chord encyclopia,https://www.udemy.com/total-fretboard-mastery/,True,200,4133,173,224,intermediate level,28.5,2014-05-19 00:26:06+00:00,musical instruments
2024,995562,play piano 1 master class intro:  standards 2-5 power chords,https://www.udemy.com/play-piano-1-improvise-2-5-power-chords-on-popular-songs/,True,50,1541,14,42,all levels,1.0,2016-10-29 14:56:51+00:00,musical instruments
2025,59922,best beginner guitar lessons by sam lyons,https://www.udemy.com/best-beginner-guitar-lessons-by-sam-lyons-udemy/,True,20,14560,20,32,all levels,2.0,2013-06-16 17:54:10+00:00,musical instruments
2026,76524,a new approach to piano and playing songs for beginners,https://www.udemy.com/contemporary-piano/,True,50,7140,72,26,beginner level,1.5,2013-08-11 20:39:24+00:00,musical instruments
2027,971962,learn guitar: zero to guitar fingerpicking in 30 days,https://www.udemy.com/zero-to-guitar-fingerpicking/,True,50,1495,26,36,beginner level,2.5,2016-12-28 03:33:30+00:00,musical instruments
2028,972704,how to play contemporary piano,https://www.udemy.com/how-to-play-contemporary-piano/,True,25,1200,35,10,all levels,0.6,2016-10-04 13:59:25+00:00,musical instruments
2029,993510,piano technique exercises vol.1,https://www.udemy.com/piano-skills-improve-your-piano-technique/,True,50,1674,4,24,all levels,1.0,2017-01-25 14:41:57+00:00,musical instruments
2030,1255114,instant harmonica - learning the basic 12 bar blues bassline,https://www.udemy.com/instant-harmonica-learning-the-basic-12-bar-blues-bassline/,True,40,54,6,10,all levels,1.0,2017-06-16 22:01:09+00:00,musical instruments
2031,1120410,#5  piano hand coordination:  piano runs in 2 beats eb key,https://www.udemy.com/learn-piano-technique-5-piano-runs-in-2-beats-in-eb-key/,True,75,940,3,32,intermediate level,0.6166666666666667,2017-02-21 23:44:49+00:00,musical instruments
2032,1048188,modern country guitar: technique booster,https://www.udemy.com/modern-country-guitar/,True,30,1152,16,42,intermediate level,2.5,2017-01-26 22:37:15+00:00,musical instruments
2033,970880,"blues guitar lessons for beginners: chords, rhythm and lead",https://www.udemy.com/blues-guitar-lessons-for-beginners-chords-rhythm-and-lead/,True,95,2558,19,16,beginner level,3.0,2016-10-19 03:26:29+00:00,musical instruments
2034,1116700,#4 piano hand coordination: fun piano runs in 2 beats c key,https://www.udemy.com/learn-piano-technique-4-piano-run-in-2-beats-in-c-key-song/,True,75,850,3,43,intermediate level,1.0,2017-02-21 23:48:18+00:00,musical instruments
2035,687248,3 step formula for playing guitar by ear,https://www.udemy.com/3-step-formula-for-playing-guitar-by-ear/,True,25,3937,54,20,beginner level,1.5,2015-12-03 21:26:09+00:00,musical instruments
2036,1052180,"how to play 'electric guitar"",https://www.udemy.com/electric-guitar-beginners-method/,true,50,1105,5,20,beginner level,2 hours,2016-12-29t00:24:06z
42038,learn piano today: how to play piano course in quick lessons""",https://www.udemy.com/learnpianotoday/,True,100,6271,68,75,all levels,5.0,2013-06-27 21:55:17+00:00,musical instruments
2037,501412,play piano by ear today! supercourse,https://www.udemy.com/play-piano-by-ear-today-supercourse/,True,60,4557,21,77,all levels,5.5,2016-01-05 22:39:04+00:00,musical instruments
2038,1032864,learn to read & write music to play piano & more instruments,https://www.udemy.com/the-complete-guide-to-how-to-read-write-music/,True,115,5292,38,85,all levels,10.5,2016-12-27 19:52:54+00:00,musical instruments
2039,574974,the complete piano course - master the piano,https://www.udemy.com/the-complete-piano-course/,True,95,4982,276,240,all levels,23.0,2015-08-20 21:25:34+00:00,musical instruments
2040,1229488,learn to play your favorite guitar songs by ear,https://www.udemy.com/play-by-ear/,True,50,4733,11,15,all levels,1.5,2017-05-27 00:12:52+00:00,musical instruments
2041,658276,piano for singer/songwriters | write songs and perform live!,https://www.udemy.com/pianoforsingersongwriters/,True,100,3371,175,42,beginner level,3.0,2015-11-12 01:10:55+00:00,musical instruments
2042,1041176,fun beginner ukulele course,https://www.udemy.com/beginner-ukulele/,True,55,1409,41,17,beginner level,1.5,2016-12-21 00:56:03+00:00,musical instruments
2043,26956,learn guitar in 21 days,https://www.udemy.com/learn-guitar-in-21-days/,True,20,26504,192,82,beginner level,2.5,2012-10-21 20:36:50+00:00,musical instruments
2044,1098994,fun ukulele strumming course,https://www.udemy.com/fun-ukulele-strumming-course/,True,45,3141,10,15,beginner level,1.0,2017-02-02 18:41:15+00:00,musical instruments
2045,917432,the professional bass masterclass,https://www.udemy.com/the-professional-bass-masterclass/,True,200,1449,136,88,all levels,7.0,2016-10-24 18:22:57+00:00,musical instruments
2046,983418,the allman brothers guitar roots and techniques,https://www.udemy.com/allmanbrothersguitar/,True,75,2692,29,14,intermediate level,1.5,2016-10-29 21:58:01+00:00,musical instruments
2047,648506,blues guitar fundamentals,https://www.udemy.com/blues-guitar/,True,50,3312,107,21,intermediate level,1.5,2016-06-27 23:12:31+00:00,musical instruments
2048,1122832,#6 piano hand coordination: play open 10 ballad to 9/4 song,https://www.udemy.com/piano-hand-coordination-6-play-open-10th-ballad-to-94-song/,True,65,2015,3,21,intermediate level,0.7333333333333333,2017-03-08 17:53:36+00:00,musical instruments
2049,1123184,#7 piano hand coordination: play piano runs in 3 beats 9/4,https://www.udemy.com/learn-piano-hand-coordination-7-piano-runs-in-3-beats-94/,True,65,2015,2,25,intermediate level,1.0,2017-03-08 18:09:32+00:00,musical instruments
2050,858064,beginner level popular piano program - month 1,https://www.udemy.com/beginner-level-popular-piano-program-month-1/,True,30,7,2,13,beginner level,1.0,2016-05-24 17:31:13+00:00,musical instruments
2051,214328,piano lessons for the r&b fan,https://www.udemy.com/piano-lessons-for-the-rb-fan/,True,20,228,2,64,all levels,8.0,2014-05-13 21:12:45+00:00,musical instruments
2052,101500,guitar lessons - blind blake - king of ragtime blues guitar,https://www.udemy.com/guitar-lessons-ragtime-blues-blind-blake/,True,20,65,5,13,expert level,4.0,2013-11-25 15:20:27+00:00,musical instruments
2053,829962,darbuka drumming: learn how to play the darbuka dounbek,https://www.udemy.com/learning-the-darbuka-dounbek-drum/,False,0,1094,45,11,beginner level,1.0,2016-04-23 21:23:20+00:00,musical instruments
2054,519212,awesome lead guitar 1,https://www.udemy.com/awesome-lead-guitar/,True,25,60,6,38,beginner level,4.5,2015-12-15 17:54:31+00:00,musical instruments
2055,297930,the art of piano improvisation,https://www.udemy.com/the-art-of-piano-improvisation/,True,20,83,4,9,all levels,0.6666666666666666,2014-09-19 06:03:03+00:00,musical instruments
2056,663710,how to build a professional djembe: create music beauty &biz,https://www.udemy.com/build-a-djembe/,True,40,122,2,29,all levels,1.5,2015-11-12 17:59:28+00:00,musical instruments
2057,471328,advanced euphonium studies - learn to master the euphonium!​,https://www.udemy.com/advanced-euphonium/,True,50,106,7,89,all levels,6.0,2015-04-16 16:43:45+00:00,musical instruments
2058,892898,didgeridoo - from zero to hero! part two. intermediate.,https://www.udemy.com/didgeridoo-intermediate/,True,35,55,2,30,intermediate level,2.0,2016-07-02 14:48:10+00:00,musical instruments
2059,638100,fingerstyle guitar by jacques stotzem - advanced level,https://www.udemy.com/fingerstyleguitar-jacques-stotzem-advanced/,True,30,77,4,14,all levels,2.0,2015-10-13 20:36:14+00:00,musical instruments
2060,823860,trumpet pro series - you're going to love practicing trumpet,https://www.udemy.com/trumpet-pro-series/,True,50,92,1,25,all levels,6.0,2016-04-22 23:43:37+00:00,musical instruments
2061,635570,a guide to analog synths: for the modern edm enthusiast.,https://www.udemy.com/secrets-of-analog-synths/,True,20,29,4,37,all levels,3.5,2016-04-20 23:05:39+00:00,musical instruments
2062,99324,acoustic blues guitar lessons,https://www.udemy.com/finger-picking-blues-guitar/,False,0,8217,109,10,intermediate level,1.0,2013-09-30 20:45:20+00:00,musical instruments
2063,535650,accelerate your guitar learning with metal techniques,https://www.udemy.com/learn-metal-guitar-techniques/,True,20,1305,25,68,all levels,6.5,2015-08-18 20:00:20+00:00,musical instruments
2064,769270,beginner step by step keharwa theka tabla course,https://www.udemy.com/step-by-step-keharwa-theka-tabla-course-3-bonus-fillers/,True,20,916,26,16,beginner level,0.6666666666666666,2016-02-22 17:09:58+00:00,musical instruments
2065,51752,just chords piano: learn to play piano quickly - no music,https://www.udemy.com/just-chords-piano/,True,85,2357,15,53,beginner level,5.0,2013-05-02 11:38:58+00:00,musical instruments
2066,17922,play ukulele now,https://www.udemy.com/play-ukulele/,True,30,1951,88,78,all levels,5.0,2012-06-02 21:40:53+00:00,musical instruments
2067,112314,acoustic blues guitar lessons,https://www.udemy.com/jim-bruce-blues-guitar-lessons-36-pack/,True,125,1284,136,40,intermediate level,12.5,2013-11-28 08:54:00+00:00,musical instruments
2068,656364,piano runs & fills #1: play dreamy whole tone scale runs,https://www.udemy.com/learn-piano-scales-1-whole-tone-scales-whole-tone-runs/,True,70,769,10,33,all levels,1.0,2015-11-02 21:50:52+00:00,musical instruments
2069,105350,play piano today - easy festive favorites & piano party hits,https://www.udemy.com/easy-piano-today-play-festive-favorites-christmas-party-hits/,True,75,3122,6,80,all levels,4.0,2013-10-27 15:18:29+00:00,musical instruments
2070,606494,the 80/20 beginner guitar course,https://www.udemy.com/the-8020-beginner-guitar-course/,True,50,1269,27,51,beginner level,3.0,2016-04-28 18:21:33+00:00,musical instruments
2071,1217408,drums for beginners,https://www.udemy.com/drums-for-beginner/,False,0,1618,4,15,beginner level,3.0,2017-06-19 20:58:55+00:00,musical instruments
2072,1037868,digital pianist course-learn piano & keyboard fast & easy,https://www.udemy.com/digital-pianist-course-learn-piano-keyboard-fast-easy/,True,150,89,7,35,beginner level,3.0,2016-12-26 15:21:25+00:00,musical instruments
2073,1008098,learn to play guitar and sing at the same time,https://www.udemy.com/play-and-sing/,True,45,66,9,8,beginner level,1.0,2016-11-25 22:42:01+00:00,musical instruments
2074,650836,introduction to ukulele 1,https://www.udemy.com/introduction-to-ukulele/,True,20,630,25,27,beginner level,1.0,2015-12-01 19:23:03+00:00,musical instruments
2075,504168,learn flute fast!,https://www.udemy.com/learn-flute-fast/,True,45,249,33,61,beginner level,4.0,2015-06-02 19:50:16+00:00,musical instruments
2076,761584,guitar lessons - soloing with arpeggios - essential guide ,https://www.udemy.com/guitar-lessons-soloing-with-arpeggios-essential-guide/,True,45,198,11,34,intermediate level,5.0,2016-02-13 20:32:55+00:00,musical instruments
2077,743884,piano with willie: blues n' boogie vol. 3,https://www.udemy.com/piano-with-willie-blues-n-boogie-vol-3/,True,40,84,4,10,intermediate level,2.5,2016-04-13 05:42:43+00:00,musical instruments
2078,583224,instant harmonica - play the kesh (pt 1) it's easy and fun!,https://www.udemy.com/instant-harmonica-play-the-kesh-part-1-easy-and-fun/,True,40,58,5,11,all levels,0.5833333333333334,2015-08-17 18:39:16+00:00,musical instruments
2079,725906,piano lessons for beginners: learn piano quickly and easily,https://www.udemy.com/pianolessons/,True,75,186,35,56,beginner level,3.0,2016-02-05 21:40:53+00:00,musical instruments
2080,1146368,the easy beginner drum course,https://www.udemy.com/the-easy-beginner-drum-course/,True,25,21,4,12,beginner level,0.5,2017-03-21 18:31:45+00:00,musical instruments
2081,589248,instant harmonica - play somewhere over the rainbow now!,https://www.udemy.com/instant-harmonica-play-somewhere-over-the-rainbow-now/,True,40,431,2,11,beginner level,1.0,2016-01-04 21:22:38+00:00,musical instruments
2082,584468,instant harmonica - play the kesh (part 2) - easy and fun!,https://www.udemy.com/instant-harmonica-play-the-kesh-part-2-easy-and-fun/,True,20,53,5,9,beginner level,0.5833333333333334,2015-08-17 19:02:38+00:00,musical instruments
2083,807934,the 80/20 guitar: write music and play guitar in 30 days,https://www.udemy.com/8020guitar/,False,0,2610,28,24,all levels,3.5,2016-04-20 15:48:09+00:00,musical instruments
2084,532572,ukulele 2 : level 1 key of c and strums,https://www.udemy.com/ukulele-2-level-1-key-of-c-and-strums/,True,20,26,2,26,beginner level,1.0,2016-02-01 05:42:39+00:00,musical instruments
2085,53277,guitar for music educators: learning how to teach guitar,https://www.udemy.com/guitar-for-music-educators/,True,20,32,3,22,beginner level,1.5,2013-07-26 21:26:05+00:00,musical instruments
2086,670376,piano tutorial : ludovico einaudi - una mattina,https://www.udemy.com/piano-tutorial-ludovico-einaudi-una-mattina/,False,0,1631,23,6,all levels,0.7333333333333333,2015-11-23 18:07:41+00:00,musical instruments
2087,1149202,guitar solo - theory and improvisation lessons,https://www.udemy.com/holistic-guitar-solo-essentials/,True,60,12,4,34,intermediate level,1.5,2017-04-11 19:15:27+00:00,musical instruments
2088,802040,bluegrass guitar essentials: webisodes 3 & 4,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-3-4/,True,30,12,2,13,intermediate level,2.0,2016-03-24 15:26:48+00:00,musical instruments
2089,789820,instant harmonica - play christmas + birthday songs now!,https://www.udemy.com/instant-harmonica-play-christmas-and-birthday-songs-now/,True,40,236,0,18,all levels,1.5,2016-05-18 18:46:00+00:00,musical instruments
2090,806640,blues master - advanced techniques piano course,https://www.udemy.com/blues-master-advanced-techniques-piano-course/,True,75,7,2,14,all levels,1.0,2016-03-29 00:12:02+00:00,musical instruments
2091,802038,bluegrass guitar essentials: webisodes 5 & 6,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-5-6/,True,30,11,2,16,intermediate level,3.0,2016-04-13 18:47:40+00:00,musical instruments
2092,818838,trombone lessons for beginners,https://www.udemy.com/the-music-coach-online-trombone-lesson-program/,True,95,11,2,34,beginner level,3.0,2016-04-14 17:33:44+00:00,musical instruments
2093,269832,rhythm to rock drum lesson 6,https://www.udemy.com/rhythm-to-rock-drum-lesson-6/,True,20,12,1,13,beginner level,1.5,2014-08-21 01:51:51+00:00,musical instruments
2094,759130,flute pro series - you're about to love practicing the flute,https://www.udemy.com/flute-pro-series/,True,50,135,1,28,all levels,6.5,2016-04-01 16:31:20+00:00,musical instruments
2095,556076,how to play guitar - everything you need to know to start,https://www.udemy.com/guitar101/,True,50,5,1,8,beginner level,1.0,2015-07-21 18:25:38+00:00,musical instruments
2096,824020,trombone pro series - fall in love with the trombone,https://www.udemy.com/trombone-pro-series/,True,50,57,6,57,all levels,7.0,2016-04-22 23:49:11+00:00,musical instruments
2097,1223570,learn how to play 25 classic hip hop songs ch.2,https://www.udemy.com/learn-how-to-play-25-hip-hop-classic-songs-ch2/,True,25,7,1,27,all levels,3.5,2017-05-23 23:51:34+00:00,musical instruments
2098,139792,learn to play tunes by ear on harmonica - no written music,https://www.udemy.com/benhewlettharmonicatuitionint4/,True,35,73,3,15,intermediate level,2.0,2014-03-23 15:23:01+00:00,musical instruments
2099,482334,fingerpicking for guitar,https://www.udemy.com/fingerpicking-for-guitar/,True,20,35,4,26,all levels,3.0,2016-09-14 16:38:02+00:00,musical instruments
2100,602812,"music theory, guitar and ear training",https://www.udemy.com/holistic-guitar-ear-essentials/,True,60,30,3,39,beginner level,3.0,2015-11-22 18:35:43+00:00,musical instruments
2101,1036400,"piano unbound. piano learning method, a course for beginners",https://www.udemy.com/piano-unbound/,True,195,32,1,39,all levels,2.5,2017-04-25 14:57:21+00:00,musical instruments
2102,866528,advanced trombone studies - learn to master the trombone!,https://www.udemy.com/advanced-trombone/,True,50,39,2,136,all levels,8.0,2016-07-05 23:21:53+00:00,musical instruments
2103,471352,"euphonium solos: learn to perform three fun, unique pieces!",https://www.udemy.com/intermediate-euphonium-solos/,True,50,90,2,61,all levels,2.5,2015-04-16 16:55:20+00:00,musical instruments
2104,744080,piano with willie: tritones & phat chords,https://www.udemy.com/piano-with-willie-tritones-phat-chords/,True,40,37,3,19,intermediate level,2.0,2016-04-13 06:52:29+00:00,musical instruments
2105,620372,piano for kids: developing your child's creative abilities,https://www.udemy.com/piano-for-kids-developing-your-childs-creative-abilities/,True,65,42,2,37,beginner level,4.0,2015-10-24 00:09:09+00:00,musical instruments
2106,214418,piano lessons for the hip hop fan,https://www.udemy.com/piano-lessons-for-the-hip-hop-fan/,True,20,276,2,62,intermediate level,5.5,2014-05-12 13:38:56+00:00,musical instruments
2107,619856,french horn solos: learn how to perform three fun pieces!,https://www.udemy.com/french-horn-solos/,True,50,88,1,48,all levels,3.0,2015-09-24 00:34:24+00:00,musical instruments
2108,839028,bluegrass guitar essentials: webisodes 9 & 10,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-9-10/,True,30,10,0,12,intermediate level,2.0,2016-08-06 15:31:24+00:00,musical instruments
2109,771880,clarinet lessons for beginners,https://www.udemy.com/the-music-coach-online-clarinet-lesson-program/,True,95,11,0,41,beginner level,3.0,2016-02-26 20:26:41+00:00,musical instruments
2110,228268,play music on harmonica using 8 notes - learn easy tunes!,https://www.udemy.com/benhewlettharmonicatuitionfunkynursery/,True,35,29,0,14,beginner level,1.0,2014-05-26 13:25:00+00:00,musical instruments
2111,944550,learn piano online-a quiet solace piano solo,https://www.udemy.com/learn-piano-online-a-quiet-solace-piano-solo/,True,50,7,0,10,intermediate level,1.0,2016-08-29 21:48:56+00:00,musical instruments
2112,839026,bluegrass guitar essentials: webisodes 7 & 8,https://www.udemy.com/bluegrass-guitar-essentials-webisodes-7-8/,True,30,9,0,10,intermediate level,2.0,2016-05-05 19:36:14+00:00,musical instruments
2113,838320,the art of the blues shuffle - a guitarist's guide,https://www.udemy.com/the-art-of-the-blues-shuffle-a-guitarists-guide/,True,20,8,0,11,intermediate level,1.5,2016-06-26 16:57:13+00:00,musical instruments
2114,838896,learn piano online-ambiance piano solo,https://www.udemy.com/learn-piano-online-ambiance-piano-solo/,True,50,8,0,10,intermediate level,1.0,2016-06-21 02:40:52+00:00,musical instruments
2115,812602,piano lessons for beginners,https://www.udemy.com/the-music-coach-online-piano-lesson-program/,True,95,8,0,50,beginner level,4.0,2016-04-12 19:38:48+00:00,musical instruments
2116,190906,the theory & practice of modes on the guitar,https://www.udemy.com/thefretbuzzmodes/,True,35,17,0,7,intermediate level,1.5,2014-04-04 15:14:37+00:00,musical instruments
2117,1124590,learn how to play the trumpet,https://www.udemy.com/learn-how-to-play-the-trumpet/,True,75,2,0,24,all levels,1.5,2017-06-19 21:42:44+00:00,musical instruments
2118,917176,violin for beginners,https://www.udemy.com/violin-for-beginners/,True,50,4,0,18,beginner level,0.7333333333333333,2017-03-07 23:22:53+00:00,musical instruments
2119,647884,beginner acoustic guitar lessons,https://www.udemy.com/beginner-guitar-lessons/,True,25,8,0,12,beginner level,1.0,2015-10-28 20:33:28+00:00,musical instruments
2120,646918,aprendiendo piano: tocando piezas populares vol.i,https://www.udemy.com/aprendiendo-piano-i-tocando-piezas-populares/,True,100,122,3,59,beginner level,3.5,2015-11-14 00:42:39+00:00,musical instruments
2121,1216752,curso de bateria - explorando diferentes divisões,https://www.udemy.com/diegogil-edd/,True,55,5,2,19,intermediate level,2.0,2017-05-18 07:14:21+00:00,musical instruments
2122,1193536,escalas pentatónicas para guitarristas,https://www.udemy.com/escalas-pentatonicas-para-guitarristas/,True,25,11,3,23,all levels,0.6,2017-06-02 15:54:33+00:00,musical instruments
2123,430962,brass master class,https://www.udemy.com/brass-master-class-german/,True,20,36,6,30,all levels,2.0,2015-06-09 18:19:36+00:00,musical instruments
2124,631480,enseñando música: mejora tus clases de instrumento ,https://www.udemy.com/ensenandopiano/,True,30,111,3,18,beginner level,1.5,2015-10-07 18:01:05+00:00,musical instruments
2125,970462,ukelele exprés: aprende a tocar en menos de un mes,https://www.udemy.com/ukelele-expres-gratis/,False,0,888,64,25,beginner level,1.5,2016-10-17 19:14:29+00:00,musical instruments
2126,852426,curso de guitarra para principiantes,https://www.udemy.com/curso-de-guitarra-para-principiantes-p/,True,20,53,5,39,beginner level,3.0,2016-06-01 17:36:30+00:00,musical instruments
2127,430992,mundharmonika spielen - mein schönstes hobby,https://www.udemy.com/mundharmonika-spielen-mein-schonstes-hobby/,True,20,65,7,77,beginner level,2.5,2015-06-09 17:39:42+00:00,musical instruments
2128,733922,aprende el acordeón de oído y con técnica –nivel intermedio–,https://www.udemy.com/aprende-el-acordeon-de-oido-y-con-tecnica-nivel-intermedio/,True,25,38,7,51,intermediate level,4.5,2016-02-03 03:04:26+00:00,musical instruments
2129,608436,présentation du banjo ténor,https://www.udemy.com/presentation-du-banjo-tenor/,True,20,18,4,31,beginner level,1.5,2015-09-13 23:49:34+00:00,musical instruments
2130,217628,aprende a tocar el acordeón de botones,https://www.udemy.com/aprende-a-tocar-el-acordeon-de-botones/,True,50,22,4,21,all levels,3.5,2014-05-19 15:58:53+00:00,musical instruments
2131,631444,aprendiendo piano: lectura de piezas clásicas vol.i,https://www.udemy.com/aprendiendo-piano/,True,50,211,12,30,beginner level,1.5,2015-10-08 18:06:24+00:00,musical instruments
2132,935900,pedais de efeito para contrabaixo,https://www.udemy.com/pedais-de-efeito-para-contrabaixo/,True,50,10,3,10,all levels,2.5,2016-08-26 21:11:24+00:00,musical instruments
2133,713492,mantenimiento y octavación para guitarras eléctricas,https://www.udemy.com/mantenimiento-y-octavacion-para-guitarras-electricas/,True,35,12,3,14,all levels,1.0,2016-04-27 03:55:07+00:00,musical instruments
2134,218540,aprende a tocar el violín desde cero,https://www.udemy.com/aprende-a-tocar-el-violin-desde-cero/,True,50,17,1,22,all levels,2.5,2014-05-19 16:06:25+00:00,musical instruments
